customer_id,tenure_months,avg_monthly_spend,transactions_30d,transactions_90d,max_gap_days,is_high_risk_segment,card_type,churned
1641,34,242.46152372413894,0,6,31,1,platinum,1
1642,5,426.52498205671776,2,5,88,0,basic,1
1643,3,681.8495607207465,0,0,55,0,basic,0
1644,31,249.60135493945526,2,2,4,1,basic,0
1645,25,625.8254395426085,0,1,77,0,gold,0
1646,6,246.62038537312623,1,3,31,1,basic,1
1647,3,204.33131145717405,0,1,3,0,gold,1
1648,50,183.90066423966275,2,3,16,0,basic,0
1649,9,278.4068722656117,3,5,36,1,basic,0
1650,3,129.60470657792493,1,3,84,1,gold,0
1651,25,163.18738222381518,4,5,8,0,basic,0
1652,25,232.3534537007068,2,6,80,0,gold,1
1653,50,187.0593792474151,4,7,57,0,gold,0
1654,47,239.68200893106024,1,1,47,1,basic,0
1655,39,248.39283285068788,2,4,39,0,basic,0
1656,53,295.55961938276556,6,8,45,0,gold,1
1657,59,785.5562489617473,2,5,18,0,basic,0
1658,11,1013.3491992604311,1,4,5,0,gold,0
1659,26,555.5630500333532,4,6,65,0,gold,0
1660,8,70.25997032488068,2,6,26,0,basic,0
1661,24,288.38465447812325,1,4,44,0,basic,1
1662,20,809.3169995227302,2,5,20,1,basic,0
1663,3,1206.9127318360956,4,6,9,0,basic,1
1664,10,54.608746443673894,2,6,84,0,basic,0
1665,38,174.47765655876125,1,4,18,0,gold,0
1666,44,561.0113144508239,3,12,32,1,platinum,0
1667,22,432.0769638846252,4,4,46,0,basic,0
1668,54,264.26776677649417,0,2,72,0,platinum,1
1669,48,1636.1716575023827,4,6,42,1,basic,0
1670,9,225.6840487261127,1,3,55,0,basic,1
1671,32,841.6806907066226,1,7,80,0,basic,0
1672,28,248.61264452810846,1,7,37,0,basic,0
1673,3,231.93632668234426,1,6,46,0,basic,0
1674,22,122.21151569343023,2,4,5,1,basic,0
1675,25,69.30199988085633,3,5,16,0,platinum,0
1676,4,461.0694710703809,0,2,76,0,basic,0
1677,55,231.65809454839365,1,3,56,0,gold,0
1678,23,426.9620467266452,5,7,87,0,gold,1
1679,30,633.3814616547461,1,5,78,0,basic,1
1680,42,297.97851243725603,2,8,61,0,basic,1
1681,36,311.29316178260154,5,9,10,0,basic,0
1682,26,244.97949590135087,2,2,6,1,gold,0
1683,31,672.4698220610104,2,2,20,0,gold,0
1684,9,108.88295996350325,1,3,87,0,gold,0
1685,23,16.487378545046738,2,3,85,1,gold,1
1686,56,250.56920479929937,1,3,30,0,platinum,0
1687,7,283.44416953846263,3,6,78,0,basic,0
1688,6,380.60492019394883,0,1,58,1,basic,0
1689,24,342.25991445774866,2,4,73,1,basic,0
1690,33,384.8211610658214,1,3,36,0,gold,0
1691,44,519.9276639774437,1,5,71,1,basic,1
1692,46,682.2310926606158,2,5,2,0,gold,0
1693,32,181.70227006179434,0,4,70,0,basic,0
1694,43,599.4936501168953,0,6,5,1,basic,0
1695,5,486.0148720429968,2,3,63,1,gold,1
1696,59,210.20825475681187,2,3,63,0,gold,0
1697,17,223.16376611749772,2,4,43,0,gold,1
1698,3,229.85930737525123,0,2,64,0,platinum,0
1699,6,287.4184643657524,0,3,7,0,basic,0
1700,48,235.02191809510643,2,6,77,0,gold,1
1701,56,340.46973863716244,1,2,81,0,platinum,0
1702,23,166.74812756880135,5,6,80,0,gold,1
1703,30,629.1475239487262,4,7,22,0,basic,0
1704,25,207.5909553415277,3,4,52,0,basic,0
1705,21,106.39777223412904,2,4,19,1,basic,0
1706,21,714.597590311234,2,6,78,1,basic,1
1707,49,534.3330587710387,2,5,36,0,basic,0
1708,19,113.7730263282859,2,3,79,0,basic,1
1709,2,747.5596954700361,2,4,61,0,platinum,0
1710,15,273.7825578830852,3,5,38,0,basic,0
1711,59,524.8955688537652,0,2,69,1,basic,0
1712,25,306.88628679084405,1,3,54,1,gold,1
1713,6,657.097279533679,2,6,49,0,basic,0
1714,42,542.175709458101,1,2,82,1,basic,1
1715,33,374.7726511993275,2,5,63,0,basic,0
1716,5,263.62959890760567,6,9,83,1,basic,0
1717,21,616.0117051329527,1,6,39,0,basic,0
1718,32,486.42729889420656,2,8,41,0,basic,0
1719,49,134.56281433400432,1,2,70,0,basic,0
1720,45,323.90019374916477,0,2,22,1,basic,0
1721,47,291.7583233834351,1,6,27,1,platinum,1
1722,33,84.35012835006091,0,2,81,1,basic,0
1723,30,480.06213683962676,3,4,48,0,basic,0
1724,11,702.4632469691196,1,2,67,0,basic,1
1725,50,587.9815594849806,2,5,10,0,basic,0
1726,51,418.909395335631,2,5,27,1,basic,0
1727,53,294.1328812454151,2,4,41,0,basic,0
1728,56,685.3723876027608,3,4,36,0,basic,0
1729,28,259.48367308472314,1,6,58,0,gold,0
1730,24,608.1423087414626,2,4,86,0,basic,1
1731,11,742.4247236540065,1,7,9,0,basic,1
1732,57,248.9208074804924,1,2,53,0,gold,0
1733,56,13.477045772185168,2,6,88,1,gold,0
1734,18,470.33083786793776,3,5,33,0,basic,0
1735,41,220.99172654771678,1,3,2,1,basic,0
1736,22,506.47525339787114,3,5,6,1,gold,0
1737,39,390.3882744041843,0,4,70,0,basic,0
1738,9,354.7439678612327,2,5,42,1,basic,0
1739,11,713.3029986233568,1,6,2,0,basic,0
1740,4,656.4453036161021,2,6,27,0,gold,0
1741,58,992.6017903630187,2,9,10,0,gold,0
1742,31,324.117874923763,1,1,84,0,basic,1
1743,56,807.8712760411347,6,9,2,0,basic,1
1744,3,315.38155114023,3,4,88,1,basic,1
1745,55,208.1823272075381,3,6,68,0,gold,1
1746,1,374.98189226475256,3,8,60,0,gold,1
1747,50,392.34690050858643,0,2,24,0,gold,0
1748,38,859.9050763756271,2,2,40,1,gold,0
1749,39,380.7743184015593,0,2,55,0,basic,0
1750,37,1061.570240378702,2,4,84,1,gold,0
1751,22,254.87368838397947,3,9,59,0,basic,0
1752,34,411.6717496532609,6,7,89,1,basic,1
1753,24,50.61095163832044,0,4,28,0,gold,0
1754,6,440.4593829952206,2,6,79,1,basic,0
1755,20,263.8596120464553,0,2,73,0,gold,0
1756,41,9.318205527759039,2,4,34,1,basic,0
1757,3,12.215978799690523,4,6,18,1,basic,1
1758,27,623.9912498515007,4,9,11,0,basic,0
1759,6,126.89880475730315,3,6,89,1,basic,1
1760,55,922.7736273954299,1,5,31,0,basic,0
1761,12,360.7806679281178,3,5,86,1,platinum,0
1762,48,442.96606402956115,1,4,4,0,platinum,0
1763,39,542.0955682827954,0,5,31,0,basic,0
1764,34,130.77734690341688,2,4,61,0,basic,1
1765,47,281.04039890576036,5,9,28,0,basic,0
1766,21,766.2746973647243,1,5,15,0,platinum,1
1767,4,531.2885731455775,1,7,23,1,basic,0
1768,57,332.404315426607,1,4,12,0,basic,1
1769,5,179.40771400121307,2,6,51,0,basic,0
1770,7,579.3573052060627,4,5,38,0,basic,0
1771,24,381.64425188336855,4,7,32,0,basic,1
1772,16,344.8431837964229,0,0,85,1,basic,1
1773,49,484.5142544659656,0,6,76,0,basic,0
1774,30,490.41838463013124,0,6,61,1,basic,0
1775,37,127.49125873949268,1,5,27,0,basic,0
1776,8,760.1559425334727,0,2,88,0,basic,0
1777,48,719.3076280890325,3,6,20,0,basic,0
1778,39,617.180250985143,1,6,20,0,basic,1
1779,46,430.4488966469468,2,6,34,0,platinum,1
1780,44,317.2993210244474,4,9,56,0,gold,1
1781,7,627.4148384101004,3,5,48,0,basic,0
1782,12,191.8643481268277,2,3,54,1,basic,1
1783,6,106.76726357467084,2,4,52,0,basic,0
1784,49,200.46741782840223,1,4,75,0,platinum,0
1785,25,165.52832560352198,0,4,29,0,platinum,1
1786,30,300.187871337033,2,5,56,0,gold,1
1787,11,102.70279193582405,5,8,6,0,gold,0
1788,30,624.5260018449316,3,7,51,1,basic,1
1789,52,155.40984719029902,2,6,50,0,basic,0
1790,51,557.8579613529228,2,4,65,1,basic,1
1791,43,129.81749451449042,0,2,36,1,gold,0
1792,37,432.07838333194184,2,4,60,1,basic,1
1793,50,168.45250201588985,2,4,83,1,basic,0
1794,53,734.9676130740372,2,4,59,0,platinum,0
1795,55,388.5916618383812,2,3,39,0,basic,0
1796,26,162.55115263530544,0,1,86,0,basic,1
1797,57,334.37169866339224,2,4,39,0,gold,1
1798,11,473.69609044455166,1,2,77,1,basic,1
1799,23,329.94635437823905,2,4,24,0,basic,0
1800,17,60.164316542772426,2,9,65,0,basic,1
1801,17,389.0768411332523,2,5,22,1,gold,0
1802,35,338.14310305119994,2,3,68,1,basic,1
1803,17,365.811146968896,2,3,67,0,basic,0
1804,13,646.119713444512,1,3,49,1,basic,0
1805,4,624.4295373718863,2,6,10,0,basic,0
1806,51,244.26511582797838,2,3,2,0,basic,1
1807,27,271.26593596721193,3,5,26,0,gold,0
1808,29,314.717217287588,1,5,88,0,gold,0
1809,53,119.06645205518652,4,7,21,1,gold,0
1810,38,795.9018248627065,4,8,1,0,basic,0
1811,26,100.72502178365166,0,3,2,0,gold,0
1812,36,180.0120425021604,2,6,28,0,gold,0
1813,23,385.780595729763,1,2,4,0,platinum,0
1814,9,226.11812979117866,1,5,81,0,basic,0
1815,2,339.88380800002966,2,5,71,0,platinum,0
1816,32,451.2281489579222,1,2,56,1,basic,1
1817,42,533.1611510025507,1,5,68,0,platinum,0
1818,47,413.21405597460677,2,6,75,0,basic,0
1819,31,84.39423021963806,2,6,39,1,basic,1
1820,29,570.9872150083374,2,6,21,0,gold,1
1821,5,2.5030333192332956,3,4,61,1,basic,0
1822,36,155.16072791458,1,7,76,0,basic,0
1823,57,401.5696810577708,1,3,68,0,gold,0
1824,49,510.93468213130865,3,4,17,1,basic,1
1825,28,455.68942068115,3,6,61,1,gold,0
1826,37,434.5571657504395,1,5,18,1,basic,0
1827,58,103.88337464430234,2,5,30,0,basic,0
1828,50,582.3973309040334,0,5,79,0,gold,0
1829,40,268.53334838246724,2,5,36,0,gold,0
1830,27,50.5286718306111,1,4,12,0,basic,0
1831,10,522.9854927868936,0,3,27,0,basic,0
1832,27,454.35034457723225,2,4,76,1,basic,0
1833,30,59.32790676799857,2,7,54,0,basic,0
1834,51,194.8238316829156,4,8,89,0,platinum,1
1835,43,614.5653944909868,4,6,47,0,gold,1
1836,53,74.39063873019552,1,2,77,0,gold,0
1837,20,159.5852238730577,2,6,62,1,basic,0
1838,5,268.3587947073278,4,4,34,1,basic,0
1839,38,595.4492913979175,1,5,49,0,basic,1
1840,29,77.17157585264441,1,3,63,0,gold,0
1841,42,485.01646120890916,5,7,67,0,basic,1
1842,16,430.72225197375894,0,6,49,0,gold,1
1843,29,610.4890223016221,4,4,7,0,basic,0
1844,16,110.67320300230952,2,4,63,1,basic,1
1845,47,128.21041803170758,1,4,42,1,platinum,1
1846,25,150.27703714804062,1,2,75,1,basic,1
1847,30,171.73327672260191,2,6,32,0,basic,0
1848,58,368.4090053196639,1,4,50,1,gold,0
1849,2,564.5459001127904,4,10,81,1,basic,0
1850,59,362.1385308358137,2,4,4,1,basic,0
1851,20,360.373375843676,1,7,84,0,basic,0
1852,42,311.3812119330716,3,4,2,0,gold,0
1853,47,571.3442560258538,0,5,46,0,basic,1
1854,33,359.77775828289833,1,4,24,0,gold,0
1855,50,286.09697257790157,2,5,48,0,basic,1
1856,19,187.9620843696459,5,7,14,0,basic,0
1857,4,763.896139326207,1,6,53,0,basic,1
1858,33,217.88885401417292,3,6,67,0,basic,0
1859,25,675.1365932957763,3,6,86,1,basic,0
1860,54,77.41924114642414,2,7,7,1,gold,0
1861,36,544.2664112473066,4,7,25,0,basic,0
1862,50,416.60688290537865,1,4,52,0,basic,1
1863,1,243.31071325198616,5,6,88,0,gold,1
1864,58,256.5546892569608,1,2,78,1,platinum,1
1865,57,163.88560982590704,4,9,5,0,basic,0
1866,16,108.24002665242325,0,4,40,1,platinum,0
1867,25,536.3400875242096,4,7,82,0,basic,1
1868,35,657.567339895981,3,6,87,0,gold,0
1869,11,509.1977369994293,1,6,60,0,gold,0
1870,24,292.0887055035579,0,2,88,0,basic,1
1871,35,116.27948619820366,2,3,41,1,basic,1
1872,21,216.73551367874876,1,5,39,0,basic,0
1873,56,326.11998816575874,0,1,63,0,gold,0
1874,53,1148.7013379143339,1,4,47,0,basic,1
1875,4,21.961918418088725,3,6,25,0,basic,0
1876,45,251.53143924421403,2,4,80,0,basic,0
1877,14,465.9948382312095,2,7,45,0,gold,0
1878,27,460.9245253015052,3,7,25,0,gold,0
1879,33,564.9630205823927,1,6,39,0,gold,0
1880,16,185.21711299524762,4,8,52,1,basic,1
1881,44,255.59661777068757,2,6,34,0,platinum,0
1882,2,409.13085509436183,0,5,37,0,gold,1
1883,33,415.88901038024363,7,12,58,0,basic,0
1884,2,467.6063620868321,1,4,44,1,platinum,0
1885,23,376.14761961225753,3,5,89,0,basic,0
1886,2,678.6844866007725,2,3,54,0,basic,1
1887,22,231.95275930420115,0,2,76,0,basic,0
1888,42,257.3171222729964,2,5,20,1,basic,0
1889,37,990.5557582667807,3,4,65,0,basic,1
1890,15,363.9092995193576,1,2,10,0,gold,1
1891,9,148.24036997633215,2,4,57,0,platinum,0
1892,29,276.2063306130824,1,5,64,0,basic,0
1893,20,1078.7398995449998,1,2,49,1,basic,0
1894,4,466.15284259765497,1,5,85,1,platinum,0
1895,10,55.37832937327646,2,8,9,0,basic,1
1896,27,619.9004857400969,5,9,56,0,basic,0
1897,56,919.1693703962587,5,7,28,1,basic,1
1898,24,296.41863089663576,6,11,76,0,gold,1
1899,44,250.0681278181462,0,4,10,0,platinum,0
1900,2,734.4003088738026,3,4,47,0,gold,0
1901,48,576.8358198922833,0,2,39,0,basic,1
1902,24,343.54731486259215,2,6,20,0,platinum,0
1903,56,852.1448367226304,0,2,7,0,basic,1
1904,28,381.5446859603916,1,5,48,0,basic,1
1905,47,548.9395083471911,1,3,78,0,basic,1
1906,46,364.525321088681,2,6,62,1,basic,1
1907,57,508.4887780235966,2,2,74,1,gold,1
1908,43,153.3044453832852,4,7,15,0,basic,0
1909,19,363.08494490982895,3,6,87,0,basic,1
1910,28,9.879030094628389,1,4,13,0,basic,1
1911,11,614.6419532127373,1,6,31,0,gold,1
1912,32,171.8501785249492,1,5,86,0,basic,0
1913,57,234.41626573273987,2,4,45,1,basic,1
1914,21,292.77074899929534,1,4,48,0,gold,0
1915,4,95.63755339359072,1,3,50,0,gold,0
1916,53,343.6930354990321,6,11,26,0,platinum,1
1917,41,612.1972637472774,2,3,31,1,gold,0
1918,40,791.8611756174627,0,2,57,1,basic,1
1919,27,143.70997061516888,3,5,33,1,gold,0
1920,55,479.12824343953446,1,5,34,1,gold,0
1921,33,826.1140257372404,4,8,35,0,gold,1
1922,54,301.7587089306287,3,6,77,0,basic,0
1923,40,354.0537194320865,4,8,84,0,basic,0
1924,55,696.5326438251827,1,3,2,0,gold,0
1925,14,451.25123746954614,0,2,75,0,platinum,1
1926,8,128.396333353703,3,6,81,0,basic,1
1927,27,245.36090832817533,1,8,56,0,platinum,0
1928,47,135.95614935186245,1,6,10,0,basic,0
1929,25,166.46207482011334,2,3,75,0,basic,1
1930,28,59.85765475046205,5,7,71,1,basic,1
1931,49,127.5951550288171,5,8,3,0,basic,0
1932,18,310.0153681851486,1,3,4,1,platinum,0
1933,30,285.115544632475,1,3,50,1,basic,0
1934,30,553.6169088795555,2,5,24,1,basic,0
1935,22,437.35971194194383,2,8,51,0,basic,0
1936,12,113.01317912468566,1,7,67,1,platinum,1
1937,35,485.62844546610125,2,6,51,1,gold,1
1938,56,459.754705537449,2,4,83,0,basic,1
1939,48,205.1482867365247,2,3,18,0,basic,0
1940,7,562.6923280793991,3,9,2,0,basic,0
1941,6,288.8437049093908,3,5,84,0,gold,1
1942,10,20.19157824239374,3,6,17,0,basic,0
1943,57,911.8228086982162,0,2,13,0,gold,0
1944,11,322.87406641830825,0,2,6,0,basic,1
1945,14,791.9298960641278,4,7,33,0,basic,0
1946,55,394.04050802931124,1,4,16,0,basic,1
1947,2,396.692473741681,2,4,73,0,basic,1
1948,36,298.30410254377017,1,4,54,0,basic,0
1949,6,318.6308823289986,4,7,66,0,basic,0
1950,5,473.51094742470457,1,2,11,1,basic,0
1951,12,440.84962392870847,3,6,14,0,basic,0
1952,51,832.9143723386188,3,8,12,0,basic,0
1953,49,243.10900157164116,1,3,38,0,basic,0
1954,19,206.94480565750592,2,4,23,0,gold,0
1955,10,201.21332820537557,3,8,37,0,basic,0
1956,5,131.12544336316242,4,8,28,0,gold,0
1957,28,198.33427627127597,0,1,78,0,basic,1
1958,49,91.77157334716173,1,2,65,0,basic,0
1959,26,641.146543354479,3,5,22,0,basic,1
1960,3,417.1696515704604,2,5,57,0,platinum,0
1961,40,317.3996023829242,4,6,29,0,basic,1
1962,42,271.6998863987547,0,4,88,0,basic,0
1963,17,303.2438120141552,4,5,18,0,platinum,0
1964,2,353.80105470076893,1,3,26,0,basic,0
1965,45,301.2788657188105,0,7,32,0,basic,0
1966,35,187.64412361703376,0,2,38,1,gold,1
1967,54,369.62472227977213,2,7,40,0,basic,1
1968,31,626.9599805412871,3,4,24,0,gold,1
1969,6,826.9830005670993,2,5,19,0,gold,0
1970,47,290.279689924306,3,6,32,0,gold,0
1971,39,244.07867495369,1,4,9,0,gold,1
1972,27,725.7061715466918,5,10,63,0,basic,1
1973,12,275.87366047043565,1,2,86,0,basic,0
1974,59,564.4805058978671,2,2,47,1,gold,0
1975,4,153.81968487877847,0,3,62,0,basic,1
1976,59,426.05449742832053,0,2,52,0,gold,0
1977,34,571.7889055406772,4,6,68,0,gold,0
1978,59,658.4114123948311,0,3,86,1,gold,0
1979,59,483.19120218645475,5,11,11,0,basic,0
1980,25,168.8776470408378,4,6,85,0,platinum,0
1981,53,31.16623420276557,4,5,30,1,basic,1
1982,50,587.2544635570359,1,3,28,1,gold,1
1983,51,342.66217439739984,3,11,23,1,basic,0
1984,15,327.7365527695206,1,2,38,1,gold,1
1985,53,337.12053019498336,0,1,11,0,basic,1
1986,50,135.79510550238493,4,10,74,0,basic,1
1987,55,444.62476065113765,2,6,63,1,basic,0
1988,18,290.262903718073,2,4,25,1,basic,0
1989,33,466.43508448375223,1,4,27,0,gold,1
1990,52,455.42045252158385,2,4,70,0,gold,1
1991,2,630.2941377574855,0,1,15,1,gold,0
1992,37,304.9225615621106,2,5,40,1,basic,0
1993,49,140.921780798135,1,2,34,0,basic,0
1994,25,327.48487390898913,0,2,10,0,gold,0
1995,26,180.09388270214416,2,6,8,0,basic,1
1996,21,747.2216163633847,0,4,82,0,basic,0
1997,53,432.6032982690579,3,5,16,0,basic,0
1998,22,69.61199424984065,2,3,42,1,basic,1
1999,22,614.501327003252,2,7,69,0,gold,0
2000,54,172.25479542992582,2,5,73,0,basic,0
2001,58,407.59201575580306,3,4,86,0,basic,0
2002,55,249.17570881075903,3,7,26,0,platinum,0
2003,15,266.8010039876987,2,3,73,0,basic,1
2004,27,323.4608813990523,0,3,13,1,basic,1
2005,14,299.73154996135395,2,5,58,0,gold,1
2006,54,123.31596510011931,1,8,69,0,basic,1
2007,29,87.71415719572883,1,4,45,1,basic,0
2008,54,300.09557867390845,3,5,61,0,basic,1
2009,1,524.7334251410955,2,5,13,0,basic,0
2010,12,90.21476468435219,2,6,86,0,basic,0
2011,50,800.8002210336642,1,4,78,0,gold,1
2012,2,263.44052483120436,3,3,18,0,basic,0
2013,38,661.830985883934,1,2,57,0,gold,0
2014,9,308.96881914376587,4,8,31,0,basic,1
2015,42,1678.9853335779335,1,3,87,1,basic,0
2016,51,741.3596973352762,2,4,55,0,basic,0
2017,36,689.384304398151,5,6,57,0,gold,0
2018,26,589.7501980716175,2,3,2,0,basic,0
2019,11,74.50591173333477,4,6,62,0,gold,0
2020,25,78.46701406885586,1,7,36,0,gold,0
2021,33,343.8690274430216,3,5,83,0,gold,0
2022,6,534.2518490654232,4,5,89,0,gold,0
2023,11,497.91252233845347,2,10,11,1,basic,0
2024,5,207.56299688887617,1,1,61,0,basic,1
2025,1,272.85694186385297,2,3,82,0,basic,0
2026,19,322.55905885806544,3,6,84,1,platinum,1
2027,51,1020.8749708967382,3,4,87,1,gold,1
2028,25,454.42055350945446,3,5,81,1,gold,1
2029,58,148.0404876763083,2,10,83,0,gold,1
2030,52,187.0475561905138,3,3,10,1,basic,1
2031,58,176.9208130224566,1,2,34,0,gold,0
2032,39,408.2837132689649,1,4,4,0,platinum,1
2033,1,461.59492573571856,2,5,34,0,basic,0
2034,1,446.90591451707553,1,5,44,0,basic,0
2035,26,163.20805730634308,7,9,2,0,basic,0
2036,10,38.71553497379235,1,2,21,0,basic,0
2037,49,430.10931287054524,1,6,5,1,basic,0
2038,38,321.0417231309987,1,5,83,1,gold,0
2039,27,504.95554702248836,2,5,28,0,basic,0
2040,45,140.03553698787826,2,5,57,0,platinum,0
2041,55,581.548290842169,0,3,56,1,basic,0
2042,52,707.8732675504992,2,4,3,1,gold,0
2043,54,1088.8199036012145,2,2,25,0,gold,1
2044,35,481.514012770964,3,10,74,0,basic,0
2045,10,155.346905154512,2,7,20,1,gold,0
2046,20,300.4519385150107,2,7,10,1,basic,0
2047,53,895.4357548309241,0,7,87,0,basic,1
2048,38,459.88539458020864,3,3,49,0,basic,0
2049,17,617.8881686471432,2,6,8,1,gold,0
2050,22,162.84041693415827,1,5,52,0,platinum,1
2051,31,486.8388441555908,1,2,67,0,basic,0
2052,44,476.33091971515785,3,6,87,0,basic,0
2053,56,334.5385681204358,3,5,31,0,basic,1
2054,6,507.4853771562281,4,11,52,1,basic,0
2055,28,192.69760520508865,7,12,65,0,basic,1
2056,39,753.3523907740779,2,4,8,0,basic,0
2057,56,651.4755390438733,1,1,64,1,basic,0
2058,6,1290.4424838627135,1,3,33,0,basic,0
2059,14,399.52143720223927,4,9,31,1,gold,1
2060,4,1072.433841247081,3,6,72,0,gold,1
2061,20,291.30773217839953,2,3,23,0,basic,0
2062,45,115.41545095559592,4,10,13,1,gold,0
2063,10,210.31494277361605,2,4,80,0,platinum,1
2064,11,362.42030985284555,0,1,54,0,gold,1
2065,44,716.3843598509865,0,2,19,0,basic,0
2066,39,435.4966361453944,6,10,15,0,basic,0
2067,26,491.89427611599336,3,5,58,0,gold,0
2068,37,44.93459354934184,3,4,85,0,gold,1
2069,8,896.8592811299636,2,6,64,0,basic,0
2070,45,267.6905307850071,1,3,30,1,gold,0
2071,3,304.4430853455826,2,5,55,0,gold,0
2072,29,548.5601776473914,1,5,33,0,basic,0
2073,40,116.08647374533534,5,6,37,0,basic,1
2074,57,106.46382742264444,3,7,87,0,platinum,0
2075,13,100.27602514672466,4,5,1,1,gold,0
2076,17,373.76939822366296,2,4,14,0,gold,0
2077,31,121.06045198602355,2,4,74,0,basic,1
2078,27,183.2613395928968,1,1,43,0,basic,0
2079,51,727.0970164881713,3,7,44,1,basic,0
2080,9,1425.9278275368474,2,4,40,1,platinum,1
2081,19,150.51008088781535,3,5,34,0,basic,0
2082,35,960.4340493946362,2,5,24,0,platinum,0
2083,17,399.0585102505826,2,6,41,0,basic,0
2084,24,377.1327299534004,5,6,8,0,gold,0
2085,24,569.6262120695804,1,1,45,0,gold,0
2086,4,603.2581388296652,2,8,45,0,platinum,0
2087,48,402.9137239401303,2,5,16,0,basic,0
2088,22,523.9496049397644,2,5,19,0,basic,1
2089,59,424.73017612271127,2,4,2,0,basic,0
2090,50,195.0261661645746,0,3,62,0,gold,0
2091,29,341.84047244181295,1,2,8,0,basic,0
2092,51,306.195366083948,4,8,45,0,platinum,0
2093,18,445.7740075187961,1,6,33,0,gold,1
2094,50,57.88774070164654,1,1,48,0,basic,0
2095,21,690.6421188190681,3,9,85,0,basic,1
2096,58,1158.9258790864023,3,7,4,1,basic,0
2097,42,742.1044131748168,2,8,7,0,basic,0
2098,46,330.72827598608166,0,2,76,0,basic,0
2099,6,835.3501389120089,3,7,48,0,basic,0
2100,52,401.5420487524879,0,2,7,0,basic,1
2101,20,202.16162115448725,1,3,1,0,gold,0
2102,33,346.94618926089356,3,6,85,0,basic,1
2103,35,70.59317335271238,1,6,37,0,gold,1
2104,48,366.82956608660555,0,7,19,0,basic,0
2105,59,446.0899381849902,1,7,26,1,basic,1
2106,40,713.8609633831501,2,4,56,1,platinum,1
2107,51,181.93694735787912,2,5,79,0,gold,0
2108,46,226.1177444063071,2,4,24,0,basic,0
2109,36,203.61881314214943,0,2,19,0,basic,0
2110,29,64.82179844699206,3,4,38,0,basic,0
2111,15,100.08572222433156,3,6,86,0,gold,1
2112,11,375.7764571387714,3,5,52,0,basic,0
2113,5,246.75326331435957,3,8,9,1,basic,1
2114,8,996.7210956089064,1,1,87,0,gold,1
2115,42,485.5856085713638,5,9,52,0,gold,0
2116,57,166.83762614082264,1,1,79,0,gold,0
2117,1,611.9253566719519,3,5,24,0,gold,0
2118,26,360.7295851229387,0,4,86,0,gold,1
2119,3,225.00923218238862,2,5,39,1,basic,1
2120,18,225.9764553810966,2,5,32,1,basic,0
2121,29,775.4365123838256,2,3,53,0,basic,1
2122,29,122.05757051065598,2,6,61,0,gold,0
2123,18,85.98938036904529,5,8,65,0,basic,0
2124,27,202.58192234323658,2,4,40,0,gold,1
2125,26,484.8034896145887,2,10,63,0,platinum,0
2126,27,277.5610490259703,0,3,61,1,gold,1
2127,19,283.69990927653436,2,5,6,0,gold,0
2128,40,306.5343849929065,4,7,11,0,platinum,0
2129,3,305.33080731339743,2,7,63,0,gold,0
2130,44,76.43396442161972,1,7,61,1,basic,0
2131,1,273.36518131781827,1,9,88,1,gold,1
2132,55,346.95676667835374,1,2,68,1,basic,1
2133,43,901.179237624872,1,2,53,1,gold,0
2134,51,205.26578649900372,2,3,57,1,basic,0
2135,17,256.4611675592114,0,8,35,0,platinum,0
2136,44,18.85647829572534,1,4,51,0,basic,0
2137,55,457.1705041881179,4,9,13,0,gold,0
2138,1,162.25279053751797,3,5,56,0,gold,0
2139,25,385.1476302209007,1,6,20,0,basic,0
2140,19,154.65096108979307,5,10,73,0,gold,0
2141,17,1107.554436854277,1,3,58,0,basic,1
2142,45,1017.1963460589975,1,7,28,0,basic,0
2143,1,216.99294568085446,1,4,65,0,gold,0
2144,7,845.9465274642714,3,7,72,0,basic,1
2145,58,276.2462067496573,1,6,49,0,basic,1
2146,49,251.31039605613074,1,3,4,1,basic,0
2147,31,161.61502049704114,2,3,3,0,basic,0
2148,20,354.07342027294516,1,6,6,1,basic,0
2149,38,401.40103162285124,0,1,36,1,gold,1
2150,8,549.3582377172329,4,6,36,1,basic,0
2151,55,128.65999993488182,4,4,24,0,basic,1
2152,43,198.97593542201741,4,8,51,1,gold,0
2153,29,610.8945651116985,3,7,39,1,gold,0
2154,28,171.3432377518873,2,4,45,1,platinum,0
2155,16,580.5591120551695,2,7,7,1,gold,0
2156,12,62.5020075119764,1,5,34,1,gold,1
2157,32,388.7049462676535,3,6,89,0,gold,1
2158,39,297.1687367923489,2,5,25,1,basic,0
2159,26,124.07911478890546,1,4,27,0,basic,0
2160,36,356.7298333012332,0,3,72,0,basic,1
2161,23,509.6592189078363,0,2,23,0,gold,0
2162,18,747.57610918007,2,4,73,0,basic,1
2163,4,565.7758204521191,2,3,63,0,basic,0
2164,26,106.01539847392205,2,9,46,0,gold,0
2165,7,156.9538063825027,0,2,79,0,basic,1
2166,7,236.25746999491236,3,5,10,0,basic,1
2167,7,147.40393529321676,1,3,45,0,gold,0
2168,55,225.7417205130344,3,6,77,1,platinum,1
2169,13,701.7386228386832,3,4,86,0,basic,1
2170,49,203.01940564243574,2,2,35,0,platinum,0
2171,30,166.60361037097613,3,5,39,0,gold,1
2172,55,81.67815864357884,3,6,38,1,basic,0
2173,49,231.7312617127869,4,6,5,0,gold,1
2174,23,827.0618731286687,2,4,16,0,basic,0
2175,22,213.04292929507076,6,8,53,1,gold,1
